user_name,rating,date,review_content,review_id,app_version,replied_at,reply_content,thumbs_up_count,user_image_url,bank,source
Tefera Lingerew,1,2024-08-07 16:34:52,"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",9151c064-a00f-4efc-ad7a-1f632401b194,24.07.04,None,,43,https://play-lh.googleusercontent.com/a-/ALV-UjVXgF67-NT2ds0vvmv-24IfyPyUhBADJPQXQhHOnFBICNhA4go,BOA,Google Play
Nardos bekele,5,2024-08-07 13:56:13,Good job,0ca7af9c-8acd-4e40-a06e-c6e886e84b41,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjX4yq1dtVVBqizRplOb-6_aUBkH8GbLpJqRDx7Rvr3oWWmJjs5D,BOA,Google Play
Abdi Asres,1,2024-08-07 13:03:34,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",85a692a1-c9ed-4525-a373-8756f3b9724a,24.07.04,None,,6,https://play-lh.googleusercontent.com/a-/ALV-UjUH2SBM2b98Kr2QgExDGG3xnjJyJ0ed2Cwp4EjmhSKE3G4MhtNT,BOA,Google Play
Sened Ibrahim Sened,3,2024-08-07 11:50:31,good,a675a95c-617f-4cb3-9fe2-2ee0721daa04,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXdSLdZw5jXBAif5JbhmiQbRik-7oA4v0sPWZG7RuPkqAWqc-S3,BOA,Google Play
Alazar Paulos,5,2024-08-07 11:14:08,Good,03da81fe-f882-4c5f-ab9a-6fe98ff580c7,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjVjfEmXYgG1G6e8JEGtIAXly6c6wvh2nseFMWkmGQzDqStjWak,BOA,Google Play
Mejid Mohammedsalih,1,2024-08-06 21:40:31,Bad app .,45b0b82d-0f4e-423c-b3d2-6241e89b24bb,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocL4-13N39fMgD-BNfM9g9DD-9EaeEd2PLl5BFhwuVvi9-zy8w=mo,BOA,Google Play
Nathnael Legesse,1,2024-08-06 18:12:53,"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",c22c687c-b43d-418d-bd9a-c534c12bdee4,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWnmkaBbj8Z1Naqvmq3HD-2j9jFEzNkrlkyYDYC_kELgtNHc2U,BOA,Google Play
Muktar Hasen Abdullahi,5,2024-08-06 18:00:43,Review,61776f16-8a06-4dee-bac3-c902ab447b13,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXhZ1nLYOtLPwv-vOP7pIKJSmF1R-thGXMD4osIPrD-TDyxs6o,BOA,Google Play
Abebayehu Tilahun,4,2024-08-06 16:21:08,Goood,65f4e3f7-9ce6-409d-8f06-4479c3418d3f,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUeJRUqqlVt84bJ3L2wZfKMmFZJc51xLHOcxiO7KoMEFKbsliY3,BOA,Google Play
tsegaye demissie,5,2024-08-06 15:33:00,Ok,ff078b88-0b15-49b1-8222-9d9d6125bb1b,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJcv-9DI0kOLkw5RuvFpZEE1iQs2ulC99308aBgdoIoOKslfA=mo,BOA,Google Play
Yared Mulat,1,2024-08-06 00:59:16,👎👎👎👎👎👎👎👎👎,5744dc68-9598-4762-9c1f-60d273f69ac1,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWI1wZ7H4ltBQwWTmfJ4AV8-iOOZFN0NKjMC0z679HvlCzSORo,BOA,Google Play
Dani Man,1,2024-08-04 13:53:44,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,5af4e484-25a8-4612-a21f-78d14133c52d,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjW8XSdmuC0kH8KNJm0KT01UvKuIDlS5xYNiaW7_9P0w-Q74DPXN,BOA,Google Play
kedre Abdela,1,2024-08-04 09:16:27,The previous version is better it doesn't work,d65cb095-4aad-44b5-ace2-de0e6be51444,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWGydxeo2g-ORr0-rrWUNZ2j-4en7uTUU4WNvtyPahJHkB6YHI,BOA,Google Play
Net3 MP,1,2024-08-03 23:59:13,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",b42ad5f5-049c-49dc-a13c-39b7414793d0,24.07.04,None,,547,https://play-lh.googleusercontent.com/a/ACg8ocKWtkXRLXdwZ6w7Gar7V9w9rtXmtnjawICBUcptbO7L8uRlLA=mo,BOA,Google Play
surafel girma,5,2024-08-03 22:37:02,ok,2cd82ede-9672-47f0-a5a3-e6be8ff6272b,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocIJmoHVavV3fP09GP7BFdV-mBkusXlNAybI1GfUZHvLig9dsQ=mo,BOA,Google Play
Fuad Yaya,5,2024-08-03 11:16:43,Nice,7ba41a81-13df-47f6-b720-cb60da94d7e2,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWA5_Hyiz_J9HTr3VUQuP4IZqFTULNTi3XgxYA0nggesdjvAJc,BOA,Google Play
ናትና AEL,1,2024-08-03 11:00:33,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",612a0e01-ba70-498b-a331-e93ce6adfce0,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjV4d3XJnIkrrQ_i0Q7ovdAPeGASTsKGujU_2Zmo13R2eqpx7tc,BOA,Google Play
GASHAW SISAY,5,2024-08-03 10:20:06,Great,82ae5caf-3c2c-4de2-81fa-6753f32c22a6,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocKJGfqXklIc7aFFGospOryqcL0KKggSNoIyoJqGQARgklN9bA=mo,BOA,Google Play
lulseged mam,1,2024-08-02 09:54:12,It's a useless app,9813a786-cefe-4a1b-932e-e920944fadec,,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWyuUKzcV0dDr8rGFXVzzPiOu_amx1q0yJX0O4vM84ohfUKRHY,BOA,Google Play
Temesgen Alemayehu,2,2024-08-01 19:04:25,"It's not working as it was , so much need to improve, it was the best but not anymore",95b8d5aa-aa79-40a8-b250-6bf68f7b9782,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKYhMVFIt0Lq4yq54tiEqZklPofcqN2_RulfRYonybWcgVvHuY=mo,BOA,Google Play
Esmael Seman,1,2024-08-01 08:48:09,Poor network,2bf2f6fe-c408-4a46-9ca9-809df277d9e8,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJDfWoZJr6Doc892jsyuuPhPtHs9XIyURiQo2cm9M2W6SELeQ=mo,BOA,Google Play
habtemariam biset,1,2024-07-31 23:20:53,Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,03bcdbc8-adcf-4f5d-b155-1001f6debab5,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJHleeemZfeKvqxbWWsEx0C05n8qZOVnrdQe-Pm7Ku-LUXp5Q=mo,BOA,Google Play
Nahom,1,2024-07-31 15:03:12,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1d426479-7c59-42d4-b349-7bc3afaf374e,24.07.04,None,,6,https://play-lh.googleusercontent.com/a-/ALV-UjWcl1nkQR9PpIRPEcXLoNOjNuN83G-kaMLeWzaqzu4zKgy_MrSS,BOA,Google Play
Sabr Ali,1,2024-07-31 13:54:39,"It's not working totally, what a useless app is it,",be349d45-280d-4ecf-8d23-71c407bd38c6,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKFVn2xJkJlbyZnhVnJdZkcrlhNNXjU7NGpdLXwMonrgolQ3Q=mo,BOA,Google Play
Yidnekachew Kedir,1,2024-07-31 09:01:07,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",758affdf-42d5-466d-a18e-4c4bbeb738fd,24.07.04,None,,2,https://play-lh.googleusercontent.com/a-/ALV-UjXkTJe-om8DGHMuG5aIcdSPkFAQcbAyehIQQOvred0TNwNrjPJG9Q,BOA,Google Play
SEMIR Ibrahim,1,2024-07-31 00:37:56,this is so disappointing app 😞,14bb95be-0bf2-43a7-8757-a4a82eeddd80,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXeEIZbRqHE43UA72M2nLQm9mS47KGUoL3Eo7GNmzYXhHhwKkg,BOA,Google Play
Zeyba Zikra,5,2024-07-29 17:48:26,አቢስኒያ የሁሉም ምርጫ,4e9b8da6-1754-42e0-ae35-531e8a757183,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJ_FtzPbOVWQjFFyv71KXj5Y1ns-uOx50rZGwJSP6uEOz8ltQ=mo,BOA,Google Play
Nanesso Gemechu,5,2024-07-29 10:47:11,Ok,771835f0-e14b-4290-a792-8c579399faee,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUWCneccPWp08o0chgHmeBU6siBFvqjVfCIH9sQ85bOTMctOoyM,BOA,Google Play
Selhadin Jafer,5,2024-07-28 20:19:24,Nays,afb68110-3c87-47e8-9fa4-f6cff18e67ea,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocK2vnqrJCl-OsIdLGKuT1at9YdZMr2jL47X8CIRPfAkZxux9w=mo,BOA,Google Play
Kalkidan mehari,1,2024-07-28 18:35:54,The worst app,3caf7a29-584d-4d26-b615-ed88a0be9da6,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKxDbF0lxciapTwj8fVTdTDtufQ3DMhPlgQpq9CQ9TYZNof-w=mo,BOA,Google Play
Oumer Kassaw,1,2024-07-27 21:01:32,it can't even open and only display error messages,e960ae7a-6e14-47e3-83d2-2d9b3f666a01,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUsPWa3TkhoOsmWJTqHBJLRSegA7gKqgpOTCjUnC1rIiLaso3mC,BOA,Google Play
Kamil Hassen,1,2024-07-27 15:39:42,not active,76284991-7522-4b59-8bec-ac7afb9b54f0,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWBYm235NFlb1rrWfIzE4gk_E00viVEc076xC8kT7KOCVxUYOE,BOA,Google Play
Mesay Sahil,5,2024-07-27 09:22:10,To get good quality,5b46e22e-c7a6-4a66-bd2c-5976bd9a46f9,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLlFSBvhBI6dXPJ0APnZLITJ-THG79drW8k3yM8e8MICUObVQ=mo,BOA,Google Play
Abrham Temesgen,1,2024-07-26 11:36:44,አይሰራም እኮ ምንድን ነው ችግሩ?,012b929b-0cb1-4f2e-89c3-cae3fcc4b2d3,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocImrIjuF9tZeMA1YbD7PTQKypUid-PhP1v6HLwREb0WzdoXqQ=mo,BOA,Google Play
Belete Arega,1,2024-07-26 11:36:14,uselss app dont download,a185087f-8a27-444a-8646-23f7ab69b205,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjXE1pY0vUd5KaUlPT3kDwkHmJ_CuZTU9RtDbQ-WdFkNLqJ8fPo,BOA,Google Play
Johnny Solomon,1,2024-07-25 23:24:26,"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",c8c1d8d1-5304-4e81-a052-f7437a7b341e,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjWhrxM3J0wIO8gUOUh5-hNOEF1Dhvw4yIbVJOC-YeLS7vmn5Sbf,BOA,Google Play
Seifu Mekonnen,1,2024-07-25 12:35:54,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",06f1e24f-10fc-461b-862c-180fb9acf4f4,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVJZErJZJpkio2J_KmBmJH55n4GcohgXUoggoI-8qtwdJWHPSYG,BOA,Google Play
Abebe Ebistie,1,2024-07-24 18:58:27,Corrupted and poor app,b209e7d6-5e6b-41ca-9658-be1a2a635ccc,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJyfYr6vFtqq3RVeHtd4WxmjvrYKkNbfJH1_f6BaRBVRIt2uA=mo,BOA,Google Play
Bizunesh Bedada,1,2024-07-24 11:51:19,Good,39a442aa-c19f-46d0-96f4-fa8efcc622a2,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjUhVA7y2uHDlfxcBsA5TpT1m6VwdfDL6Ar4ilr-EdL23sk_4_cTIg,BOA,Google Play
Lulawit Abreham Tsegaye,3,2024-07-24 10:27:07,When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,1920d8a2-4e03-4818-8a69-7c17c565ae75,24.04.26,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWK1DwFR8kkLvGkwOPa7OLbvP91L74DYSETzdRrh9SVv7K4r4cY,BOA,Google Play
Shiferaw Teka,5,2024-07-24 09:54:06,Nice,a8eadd54-7005-491c-ae8a-126d371abc3b,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjU6deiFe3vTdtsxEmyxLpPV8mm57eKWOap_0AmoDjKiIFE8mPMv,BOA,Google Play
tewodros fekadu,1,2024-07-23 23:29:08,FIX YOUR Apollo!! You guys where the best 👌,d013e7a7-f3ca-47ec-a3e9-84c741e47b7a,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocIrrQulTFmphV6zfFjnakFwL6AC_iJbCP9zFXuJVvqTnrmPoQ=mo,BOA,Google Play
Selamawit Belete,1,2024-07-23 18:53:32,Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,d3a4d1b9-9b82-4760-bd5d-ae4fd3232750,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJgpuE3x07oV9et8x2MzIyWG4k3rlchwItKb-po6TeOMrukKg=mo,BOA,Google Play
mulualem chekol,1,2024-07-23 18:36:47,"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",ec8fcf0d-19d7-446f-bd1e-907f91a67b49,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVgcZrHDKzy17oxgt_-o6x9HyZzXWxnym7ThDSNB2FI_0_915o,BOA,Google Play
alnur aliyo,1,2024-07-23 16:06:20,Poor application. It turned off by itself,f9d522b2-ef61-43ea-bdff-9ccf70b88498,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJtNec_FhZzYkdiwpTCDk3u9YsLYkxdNoa2E3NoAN4tXZq55g=mo,BOA,Google Play
Mikiale dres,5,2024-07-23 15:54:10,Okay,22a3c388-07da-4c4b-bfb4-4cfc882733f0,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocJNAw6NGkm6kNgaTOHKDT9hVJquJL4BLSy8VVpAOQYuRNzhVA=mo,BOA,Google Play
BILATU TENKIR,5,2024-07-23 15:41:00,Allowed,df2b9872-e717-4164-bd3e-0ba791f913f2,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocL-pOhscszVputS4nbkEyJQNl9NvV2lHHhZg4bJGN_d9O06pcrq=mo,BOA,Google Play
Semeab Seyoum,1,2024-07-23 10:35:15,It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,b6e1b58d-d5d6-4134-b837-32c4833850ae,24.07.04,None,,4,https://play-lh.googleusercontent.com/a-/ALV-UjWG_xyZ84zCN62EY2LfqjmJneZzMb6YBRUrQIUdleypkVKhink,BOA,Google Play
Mwaniki feny,1,2024-07-22 23:31:31,we want international mobile banking,3c4112db-f5c6-4d6c-9df2-de29043c5c14,,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKlnDca32KU-TWm8pS-a2c7Zf-rO9uSOtqcyHY0VJcLv4LLXg=mo,BOA,Google Play
Aymen Seid,2,2024-07-22 17:38:15,"screenshot isn't working, Please modify it",01c3d316-3dbc-4e5c-9a71-8ed4fecc7233,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKUtMdgcN-WXa4A0RT_2pslS4kplgT61gQOjg018ROgqYKrfro=mo,BOA,Google Play
Nazret Measho,1,2024-07-22 00:45:21,Naziriet measho 89160437,ac10c99a-bbe4-4a0c-92c3-14e312356969,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocLKFhJTqnRKxnW3IfQmUYay3BSytv1B5AqNjDAuf9hfX3lL1Q=mo,BOA,Google Play
Ahmed Mohamed husen,3,2024-07-21 19:33:55,Ahmed Mohammed husen,55a9b559-0322-409d-9973-ebd1f7b5595b,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocJlHSAiNzdEIQ6jcMpBGm06YjKjwcYtnO0hJVoDMJFBRFmQBg=mo,BOA,Google Play
Srgut,1,2024-07-19 22:15:38,Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,0b4b949e-9c50-4262-9b4a-fcdd563921ea,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocL7USU9yy4OnDv4Xib1tNivRnAgc5pb1YJ9NmsbA7wCdsJzMg=mo,BOA,Google Play
Brave Man,5,2024-07-19 22:12:05,I have experiance,e090fd59-6274-4827-8c79-644c6a1f5c73,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLoVqJoclB89kse5vyHssd-4N8pnWCtzR4q6yVm1v1qXFhswQ=mo,BOA,Google Play
Nebil Ahmed,1,2024-07-19 18:36:11,The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,481a1e89-df8b-43d4-9bf7-aa4a5cd196f5,24.07.04,None,,23,https://play-lh.googleusercontent.com/a-/ALV-UjWPze-fCUFDlfwnzVuJLTgkflRsFOaEM-SUC_IviXDzxxkFtoBu,BOA,Google Play
Zemen Kebede,5,2024-07-19 16:21:51,Wow,847c4660-1018-4794-9e36-4b361438b6fd,,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocIHUNDJ8ALfqmbHNNL5a2P4rI5wrFJrZW7JhZm_NTvOnYdQ_Q=mo,BOA,Google Play
negus _,1,2024-07-19 09:35:32,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,2a2d15cb-06ba-425c-a417-2f020e552505,24.05.07,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXLPJdXaz9jbH-x0d_TxdwjTuGLTcSe_YKP-jrR4MqKPnK09WlDCA,BOA,Google Play
ተመሥገን ምትኩ,3,2024-07-19 08:11:01,ርይርፍ,a6914442-d04b-4b79-bf2e-362f73c09160,24.02.07,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVyZV_7yr9MpXXxJT7CwO3sbYPvxQVgewZ14vFEm69AGGVCjKc,BOA,Google Play
eyob mikire,1,2024-07-18 17:40:55,The previous application is much better than this one,d7ee5d77-4c89-4e81-a79d-000f5e23c3ac,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVwCAq9JmfvZHDOUtElwdWfUab16a4ph9K3rnhTtMX2Q7uTe1Kh,BOA,Google Play
Hailemichael Melaku,1,2024-07-18 11:45:25,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",29aa3b3c-e4c7-41c7-bbb1-5d514633c307,,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjVLtQqWDuL3TupYfjdpfhBm_tKhtXMO3bogo6dpU-czHrNXiPk,BOA,Google Play
Maxamud Roble,5,2024-07-16 23:55:56,mal,f7d047c8-6354-4ab4-8960-83463815f833,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWSpeAJOrVGBn7gpGQIVqt3JXJn6BNzeGpdDYRrX80CCiLqE7RS,BOA,Google Play
Mariyam Amalaje,1,2024-07-16 20:29:37,It is not working at all,b1ec9a7a-5962-45c7-ac3a-0043f8a96f9e,24.07.04,None,,0,https://play-lh.googleusercontent.com/a/ACg8ocKs23E6dmwAZN5ZEHa1d7OQD-HWlfCl2GMTW8I3GsVgGWO02g=mo,BOA,Google Play
bekri Emam,5,2024-07-16 19:57:45,Excellent,37ed81e2-a945-49be-b1fb-0527a4f8a21d,24.07.04,None,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUdga9B5FaRQ_ZmLbU5QH-6Wyk5dP4Ti4n0XOVatGMsO4GNL7Sa,BOA,Google Play
Israel Tsegaye,1,2024-07-16 16:37:32,The poorest mobile banking survice ever. Only error reports frequently,95a7177d-a323-4a17-98ad-9f94ea147686,24.07.04,None,,0,https://play-lh.googleusercontent.com/a-/ALV-UjW7VCbCaPdh0FAZTf7hAibc3ZwpLQZlPSDvyXQzZOdhT14KkQZ1,BOA,Google Play
Ephrem Hagos,5,2024-07-16 13:01:39,Wow,4a6a938a-e74a-4e00-81f8-76c8b093f4d3,24.07.04,None,,1,https://play-lh.googleusercontent.com/a/ACg8ocLAUlJMuPVeDDhh_3BOHI2c80Tg4gcX4NNcZxgaHUYuCdtSOA=mo,BOA,Google Play
